review,rating,label
the voice teacher stopped coming suddenly online classread more,4,0
one side speaker workread more,2,0
nice head phone sound quality great you buy itread more,4,0
it good brand really good delivery super fast within 6 hr overall nice read more,4,0
ok okread more,3,0
worst product within one month doesnt workread more,2,0
very nice product resonable rate luv itread more,4,0
microphone working properlyread more,4,0
good quality sound with bass and design good battery backup supper i love boat headphonde read more,4,0
nycread more,4,0
it much uncomfortableafter using 10 minute ear much paineread more,1,0
not comfortable long timeafter 5 10mins hard material earread more,1,0
i purchased boat rocker headphone last monthit good sound quality deep baseits good product music loverjust one thing i realised using half hour i felt pain ear but overall goodread more,4,0
a bit tight head work well thoughread more,4,0
baterry backup awesome problem eith connectivityit sometimes get connected sound audible hav pair rest gudread more,3,0
best headphone ever i have purchased i have given 4 star wearing lit bit pain earread more,4,0
this product goodread more,3,0
bestmust buyread more,4,0
i reviewing 4 month usagepros1 sound quality good better boult range 8102 good bass thumb bass 9103 portable easy carry 9104 better plastic 75105 good battery backup 8106 fast charging 9107 dual mode you use aux cable battery dead once put headphone ear wont hear sound outsidecons1 little bit tighter ear may pain 30 min continuo usage2 cusread more,4,0
now id prefer wired earphone maybe sony akg reason better sound bass call quality product ill suggest consider opinion good dayread more,3,0
good sound comfortable wear last longread more,4,0
feel tight ear otherwise goodits tight sometimes i get headache n earpainread more,4,0
dont buy battery back excellentlook excellentsound quality excellentmicrophone average extensive ear pain i got serious injury ear due cant wear 1 hrread more,1,0
not proper use callingread more,2,0
battery backup disaster 50 battery drain within 15minutes disaster mic much good another person unable hear voice bass lowread more,1,0
1499 r high if 1 2 hour getting pain earread more,3,0
bad product scam flipcart i want refundread more,1,0
bad sound quality awesome bass ultra built quality plastic belongs usage connect aux aux button functioning properly may manufacturing defect think piece connected bluetooth button work time work timesread more,3,0
quality bad within use 23 month ear pad removeread more,1,0
it good product design much comfortable good looking connectivity much goodread more,4,0
mic working properlyread more,1,0
the product good design attractiveread more,4,0
better volume headphonesread more,4,0
little tight create headache need atleast 90 degree moveableread more,4,0
worst productread more,1,0
it pain use biggest drawback called party hear properly bluetoothbetter buy cheap product hate itread more,1,0
worth pricereceived 7 morningread more,4,0
i loved sound excellent mic low quality noise cancellation work background noise high instead voice listen side if want listening music watching video wireless bluetooth wired aux cable must buyread more,3,0
ear start paining 30min i used comfortable very bad experience i used 1or 2 time please dont buy dz read more,1,0
nice headphone price sound quality also good bass averageread more,4,0
range good max range 56 meterread more,3,0
it good product son loved thank flipkartread more,4,0
after using 1 year it getting difficult pair devicesread more,1,0
bad call soundread more,4,0
for calling goodbuy music purposeread more,3,0
went bad 1 monthread more,1,0
im using product best deal but charge cable aux cable working properly battery performance bestread more,4,0
headset nice sound quality good every thing good rhis price range one draw back wear headset long hour little conmfertableread more,4,0
i would recommend buy product good quality talk people even get disconnect time usingread more,3,0
amazing product boat but delivery experience good flipkart one go itread more,4,0
my son complained ear pain use longer duration low comfort plan use office work longer duration shouldnt preferenceread more,3,0
old version bluetooth version not compatible laptop mobileread more,3,0
good sound quality built qualityread more,4,0
it tight head 15 mint wearing product painful hears also jaw sectionread more,1,0
microphone work will suggest buy productread more,2,0
good product i love itread more,4,0
worst product proper bluetooth connectivity low sound qualityread more,1,0
very nice sound feel tight head n earsread more,4,0
not comforting tight head not good productread more,2,0
except power button button working bad sound quality used bluetoothread more,1,0
nice product sound quality n battery back power superread more,4,0
this good design u put long ear pain happens i dont know maybe find comfortable overall nice productread more,4,0
osm bluethoot headsetread more,3,0
it nice read more,4,0
boat rockerzis best qualityread more,3,0
bass goodsound clarity goodcall clarity superbbuild quality awesomeread more,4,0
sound quality goodread more,3,0
this product goodread more,4,0
amazing productnice audio qualityread more,4,0
badread more,1,0
hears paining dont buy itthis worst headset ive ever seenread more,1,0
only buy dont use long hour uncomfortableread more,3,0
flipkart delivery late otherwise product awesomeread more,3,0
i thought would good product 1012 day sound volume button doesnt workalthough i claim warranty least new product must working finewhile use high volume sound sound baddont go product even i doubt flipkart allowing dealer selling duplicate productsread more,1,0
sound good bass also but play pubg bluetooth supportingso better experience pubg use aux battery bestread more,4,0
it nice productmusic frequency responce gooda audio cable provided good thingits ear headphone earread more,4,0
sound quality average base good built design average overall average headphoneread more,3,0
very much liked itread more,4,0
build quality good ok headphone comfortable using 30 minute ear paining sound awesome read more,4,0
battery good 8hours backupfit finish gooddual mode good ideai recommend product boat brand good mic good case used bluetooth modeprice could 1200 instead 1500otherwise good product marketread more,4,0
i bought product one side working within monthi gave ot replacement taking 2 weeksread more,2,0
sound quality amazing could comfortableread more,4,0
battery chargeread more,2,0
value moneyread more,4,0
my son feel pressurepain wearing headphone design good i want return product return policy product disappointedread more,1,0
one speaker workingread more,1,0
primarily thank flipkart fast delivery i think fastest mean delivery covid coming product quite good appearance fantastic sound but prefer not to take this product using create discomfort u feel little irritating u cant use longer 30min very tight uncomfortableread more,3,0
dont ever buy worst headset ever look good thats allread more,1,0
little tight uncomfortable otherwise gudread more,4,0
using bluetooth mode receiving signal noise continuously irritating but use using wire fine in shot this bluetooth problemread more,3,0
vary goodread more,4,0
while calling receiver cant hear sayingi thaught mic issue something like thatthen going replacement optionthey send another product also show issuewhen connecting aux cable better clear recieverif u r buying calling purpose k wont recomend productfor music movie nicenice bassdecent sound qualityon single charge u get approximate 3 hr battary backupdont buy pread more,3,0
the product awesome make product comfortablestretchable make pressure ear i wear long timeread more,4,0
colour sound goodread more,1,0
excellent read more,4,0
it good wire good qualityread more,4,0
sound qaulity bass good got major issue mic time sound low call sometimes sound hearable friendread more,2,0
it worth good quality product im happyread more,1,0
headphone awesome foam around ear hard using headphone long timeread more,3,0
this product awesome music purpose while talk phone voice much breakingread more,4,0
thats good read more,3,0
after 3 month working properlyand button supporting itread more,1,0
aweasomeread more,4,0
this headphone good connectivity good sound breaking many timesread more,3,0
gud productbut nice long time useread more,2,0
really amazing pain earsread more,4,0
very bad experience feel pain ear 20min use horribleread more,1,0
best audio quality headphone 1500read more,4,0
worth money best quality like best full fire read more,4,0
not comfortable and range small otherwise great sound decent battery really good price read more,1,0
good quality bluetooth headphone budgetread more,3,0
very bad product including build quality also poorread more,1,0
guy i suggest u buy product bass lover easy carry battery backup goodbut i feel little uncomfortable wile using if head size small taller head going sute make pain ear other wise goodread more,4,0
for pubg worst i think product awasome pubg witch aux cable nd without aux cable i used condition bt pubg sound surrounded cant find fire enemy i suggest fr pubg worrst product nd music itss oasssmread more,2,0
product awesome little bit uncomfortable overall nice productread more,4,0
built quality poorread more,2,0
overall good but i call whatsapp calling apps voice clear others read more,4,0
im ok design improve read more,4,0
overall product awesome i loveed little issue isthis headphone little bit tight u cant wear long timeread more,4,0
this review one year useall feature awesome one issue want discus 6 month one year head strip loose grip read more,4,0
every time pair device not good productread more,1,0
i big fan headphonesread more,4,0
cant bear pain ear 15 minute use feel like pressing ear aching muchread more,2,0
product goodread more,4,0
very deep bass can feel vibration earsbut seems like overkilled higher frequenciesif you are a looking for an headphone with high quality audio output this is not an option for youif you like more punchy bass and doesnt bother about quality this headphone is perfect for youmain drawbackfeels to tight on the head putting so much of pressure on the ear cant wear it more than an half an hour it hurt a lotcomfortability 3 starsdesign 4 star so gread more,4,0
microphone goodvoice clearcuts betweenread more,2,0
it good music recommended receiving callsread more,4,0
not goodread more,1,0
good product niceread more,4,0
very good product great sound prize range battery life goodread more,4,0
not soft cant wear longer 15minsrough cushion ear overall good performance poor build quality better buy bullet though r 500 higherread more,1,0
nice product for listing musicread more,4,0
it really good happy productread more,4,0
nice headphone comfortableread more,3,0
pain ear 20 min tight gripread more,3,0
really happy productread more,4,0
great productread more,4,0
look like flaw design ear paining use device stopped working monthread more,2,0
nice bt tight earread more,3,0
headphone quite amazingbut main problem headphone earbuds quite short ear fit face long shaped like mineanother problem comfort comfortable hurt sometime green colour another type cousin really something hurtread more,4,0
poorread more,1,0
sound good bass perfectread more,3,0
good utility stuff this product compatible wondows 8 work well window 10 mic work wired using provided 35mm cable all job far battery backup remarkableread more,4,0
there adjustment head would awesome adjustable strapread more,3,0
good product costread more,4,0
performance superb but comfort zero it squeeze ear like anything not fit answering phone call low battery warning incoming call sound make u def that volume high peak controlledread more,4,0
this headphone good u using long timeears become sweaty sometime using headphonesread more,3,0
built quality bad only sound bass good built tooo badread more,1,0
the headphone good the bass design also good problem sometimes voice crack headphone bit small worn continusly long time ear start painread more,3,0
best sound quality i like phone call voice bestread more,4,0
overall wont disappoint u nice buyread more,4,0
the call quality pathetic bluetoothif looking music go thisboth headset phone together bluetooth working even 2 metre distance wont work overall fully disappointed i never expected product like boatread more,2,0
poor qualityread more,2,0
good product i recommendread more,4,0
very worst bad respond dayread more,1,0
getting heated difficult use long timeread more,3,0
the product price range amazing earbud hard overall product good read more,3,0
voice call goodread more,3,0
niceread more,4,0
load bass bass lover buy thisheadphones balanced sound bassread more,3,0
ear heatread more,1,0
bought returning site say bluetooth 41 manual received product mentioned v21 range 5 foot voice start break worst bluetooth product liferead more,1,0
best soundread more,4,0
aux cable worstread more,1,0
it best priceread more,4,0
sound quality awesome 78 month headphone becomes fragile break piece also warranty include physical damageread more,1,0
allmost goodread more,4,0
power backup good calling voice issue r r unable talk headphone enjoying musicread more,4,0
everything good little bit tight earsread more,4,0
go itread more,4,0
i got ear problem used headsetread more,1,0
awesome sound awesome bass loved read more,4,0
great product bluetooth connectivity goodread more,4,0
the product good for price segment and good battery backup price range good read more,4,0
hard keep ear least 30 minute comfortable keepingonger timeread more,3,0
not good calling microphone badread more,2,0
everything fine it tight start hurting whileread more,3,0
sound awesome comfortable so hard head earread more,3,0
good productread more,4,0
the frame strong enoughread more,2,0
nice prolong use catch irritation earsread more,3,0
super choiceread more,4,0
honest reviewi bought 1399 loved look premium easy carry since foldable i love quality of sound produce but hurt ear tight initially might get elastic time the bass music quality excellent feel best 15k rupeesfor initial impression check youtube chanel techtalksread more,4,0
best product length enough product extenderread more,3,0
microphone goodread more,3,0
using two week working well till nowread more,4,0
bakwas haiplease dont byread more,1,0
awesome sound clarity bass but painful wear spec ear start pain long use snug fit battery backup great connectivity awesomemicrophone quality goodno noice cancellationpoor voice pickup microphoneread more,4,0
sound quality goodi trying replace each time flipkart rejecting order it waste nowread more,1,0
it good product bass high build quality goodif ur budget high i dont recommend u buy thisread more,4,0
call voice crack otherwise best listening song good bass overall good product would like say 3 star product 5read more,3,0
better headset good sound quality well bass suit personality easy carryread more,4,0
after awesomeread more,4,0
very bad designread more,2,0
good decent product thank flipkart team timely deliveryread more,4,0
sound quality good sometimes bluetooth doesnt give mic clarity person side call i used laptop also sometime ear start little paining since headphone put pressure ear span overall fineread more,4,0
little beep continue running playing contentread more,3,0
not comfortable headread more,2,0
excellent purchased recommended allread more,4,0
good moneyread more,4,0
quality strip good strip got brokenread more,3,0
super bass sound super qualityread more,4,0
it good product best still bad well the bluetooth version written inside package delivered v21 battery backup fair body complete plastic feel little delicate bass expected youd rather use equalizer dimension outer body speaker unit 7cm diameter cable work goodread more,4,0
35mm pin good quality when connect wire headset mobile diaturbance audio first time connected bluetooth mobile break voice from second third time onwards good otherwise thought return product i purchased 2nos headset issue the range less hardly 5 foot disappointingread more,3,0
all good issue comfortread more,4,0
it mic sine problem time work zoomread more,3,0
nice one continous usage period time feel uncomfortable hard hear sound quality awesome nice product buyread more,4,0
very good product nice sound excellent bassread more,4,0
writing review using month the product really good side according budget drawback sometimes cause nuisancepros 1 sound quality really good during call audio come good clarity2 bass standard make really groove along playlist3 take 23 hour charging full and moderate use battery lay 68 hours4 even dont charge aux cable plug voila yourread more,3,0
product durationread more,2,0
good product excellent sound good bass read more,3,0
good day return policy realise good one day day loose hope good much thanksread more,3,0
worst product mic stopped workingread more,1,0
product awesome really enjoyed hearing favoritesgood backup excellent base having issue hearing vedios like stream low volume probably due wireless condition abov 50 break wonderful experienceread more,4,0
sound quality good microphone working expected call low sound feedback apposite side i need disconnect bluetooth every time receive callsread more,3,0
overall product good however mic problem always great lot distribution talking othersread more,3,0
coolread more,4,0
very bad product within 5 day mic work i disappointed tobuythisproduct i never suggest anyone buying productread more,1,0
this headphone comfortable long use 30min ear start painning much im using month headphone goodread more,1,0
awesome good musicread more,4,0
after using half hour hurt badly ear call thae voice broken clear caller it soft ear good call overall u buy product long time think twice waste money buy another wired bluetooth headset ear read more,3,0
it stopped working 2 monthsread more,1,0
there mute button battery long lastread more,3,0
no need tell youboat sound bass always superbmust buy itread more,1,0
the product good but using sometime ear started paining horriblythis drawback device else goodread more,3,0
the grip tight cant wear 30 min ear start paining much sound quality good enoughread more,2,0
microphone goodotherwise good productread more,4,0
everything good bt comfortable wear 20min u feel headachemaybe u nt feel bt feelread more,3,0
it good product sound quality build quality good u cant put ur ear least 1hour but sound quality 45connection 55design build quality 15read more,3,0
this product design tooo pooor tat comfortable wearing hour really pain discomfortthe mic quality tooo pooor look good really comfortableread more,1,0
if buy price 999 great dealread more,4,0
sound quality good battery backup poorread more,4,0
buy wantbass i got 999 sale seemed pretty good i used variety earphone headphone believe sound quality decent less average price really good there lot bass im bass lover bass lover surely love vocal muddy due heavy bass treble moderate i used past 1 year working absolutely fine mic noread more,4,0
good product i like very good sound quality battery backup nice everything goodread more,4,0
aux cable workingread more,3,0
superb producti really enjoyed listing song itread more,4,0
sound quality awesome bass effect also goodread more,4,0
excellent producti happy itread more,3,0
after 78 month bluetooth battery chargingread more,1,0
the design tight even son wear the purpose buying servedread more,2,0
sound quality n bass quality poor battery back goodread more,2,0
very bad quality waste money read more,1,0
mic catch ambient air noise creates disturbance phone callread more,1,0
little bit okread more,3,0
good looking proper connected bluetoothread more,1,0
not good comfortbtw good productread more,4,0
first two month working goodafter one side headphone stopped workingread more,2,0
quality poorread more,1,0
if use hour feel like headache ear pain and mic also good enough callread more,2,0
overall product great just faced connectivity issue rarelyread more,4,0
not bad bluethooth ranging low read more,4,0
tight earssize smallread more,1,0
dont buy the headset stopped charging 2 month onlyread more,1,0
pure qualityread more,1,0
the headphone niceits bass also nice sound alsobut heavy wear person cant wear continuosly 1 hourthanks reading rewiewread more,4,0
this nyc product quality bestread more,4,0
sound coming whatever listening heard clearly outside worldbut sound quality look feel awesomeread more,4,0
amazing product range must buyread more,4,0
the mic quality badread more,2,0
ear pain little tight anyways good body good classy typesread more,4,0
very bad quallity verst productread more,1,0
dont buy thisread more,1,0
not comfortable feel and sound quality very poorplease dont wear this gaming purposeread more,1,0
this much better product boatafter month bluetooth connectivity becomes weak disconnect reconnect it give u better experienceread more,3,0
sound great bass low bt earcups r pain too hardread more,3,0
1good looking headphone2ears pain 15min use3worst bluetooth calling4bass good vocal good5battery backup excellent charging averageread more,3,0
this headphone take another world it sound quality bass extremely perfect i really like one using long time even half hour give pain ear press it really hurt using otherwise everything else absolutely good the problem hurtsread more,4,0
mike prolemread more,4,0
ear pain elastic part tightread more,2,0
it really amazingread more,3,0
audio quality not mentionedcalling too much disturbance time callingcomfort too much ear irritation pain wearing 10 15 minread more,3,0
it good playing game mic sound game get reducedread more,4,0
it super coolread more,4,0
call connectivity poorread more,3,0
ok quality good fair dealread more,3,0
good product nice sound bass quality good battery backup worth money little bit tight ear light pain ear used long timeread more,4,0
bass excellentread more,4,0
it good i happy productread more,4,0
not good compare jblread more,1,0
sound quality superb but mic rubbish mere show piece if need listen use for calling listening rubbishread more,3,0
very low quality device dificalty connect device lagread more,1,0
super clear good design compatible daily use mic functionality wired wireless connectivity option highlight great oneread more,4,0
nice sound qualitybassi got min 6hr battery liferead more,4,0
good product student must buyread more,4,0
sound quality expected headphone designtype comfortable pressing ear head hardwe cant wear 5 10 minsit soft worst headset design type dont buy itread more,1,0
no clarity voice call poor mic qualityread more,2,0
worst product i ever received problem bluetooth connectivity sound quality badread more,1,0
it fis tight to my ear the sound quality not up to the levelread more,4,0
not goodmaximum five month useread more,2,0
fabread more,4,0
good quality product cheep priceread more,4,0
design totally badafter using minute ear start painan average headphone high costread more,3,0
after 6 month regular daily usage lockdown period quite good it tight initially hurting ear long use comfortable if looking noise canceling headphone please move another headphone sound quality good making sound grrrrr sometimes this colour headphone get dirty need cleaning ear pad regularlyread more,4,0
must buy product price rangeread more,4,0
waste money 2 month one side workread more,1,0
i happyread more,2,0
sound quality bass pretty good price i feel bit discomfort wearing longer period sopeople big head ear please dont buy thisthis product actually perfect small headsize earread more,4,0
everything great except headphone fit tight bit uncomfortableread more,4,0
all good difficult use one hourread more,3,0
i loved sound quality especially bass but problem i felt comfortable wear long time also bluetooth range lowread more,4,0
the worst thing the build quality bad ear cup tight use upto 30 min holding ear tight adjust the ear side sweatingread more,3,0
the volume button working i think showoff kept volume symbolsread more,3,0
not much comfortableread more,3,0
1 not comfortable tight2 no noise cancellation noise isolation 3 bluetooth connectivity fair description said bluetooth 41 box 21 delay issue bluetooth4 but sond bass quality best price loved bassread more,4,0
it size little small adult person the bud sometime tend get tight product perfect read more,4,0
very good product sound quality awesome also goodlookingas first bluetooth headset i feel using product goodread more,4,0
it hurt put head small size i satisfied thisread more,3,0
the headphone really tight around ear so little uncomfortable use certain time besides issue nothing wrong whatsoeverread more,4,0
overall awesome read more,4,0
jakas bassread more,3,0
i using bluetooth headset last month i say one thing this headphone upto mark show the sound quality headphone okay bass sound also okay type but one major drawback headphone cant wear headphone continues 30 minute started causing pain ear moreover headphone also comfortable wear long timethe design headphone okay quality usiread more,1,0
headfones good aux cable gone bad month laterread more,4,0
it would comfortableread more,4,0
nice product buyread more,4,0
mic disgustingread more,1,0
osm productread more,3,0
dont buy you ear pain lot 1 hrread more,1,0
this product osm battery backup sound quality also one issue bluetooth connecting call read more,4,0
very disappointed it stopped working monthread more,1,0
good much comfortable battery life goodread more,2,0
it good music bass but call uselessread more,3,0
every thing good irritating keep earread more,4,0
the sound quality bass awsome product fit tight ear cant bear headset 1hrread more,4,0
good quality sometimes making disturbance like resounds nd repeated sound like 1 word gon na repeated u pause buttonread more,4,0
bass good sound quality also comfortable long hour get sweat ear wearing long time if want listen song less 1 hr bestread more,4,0
a total waste money go 450read more,1,0
value money loosread more,4,0
ear bud size small adult one listen voice calling specially busread more,3,0
nice productmy kid happy enjoyedread more,4,0
mic not clear humming sound customer care say use within 1 meter range instead 10 meter range tried even still success fit video calling video class got replaced still mic problemread more,1,0
it wire confirmation bad while connected mobile bluetooth i cant play video game properly sound going 1 second lateread more,1,0
too much disturbtion comingread more,1,0
nice head phone price sound quality really satisfying gifted father happy product battary life also grate 2 3 day mild moderate use 1 day heavy use setback according father use hour become painful earread more,4,0
call experience good sound quality goodread more,1,0
headphone good well sound priceread more,4,0
not good uncomfortable sound quality averageread more,3,0
it damaged peiceread more,4,0
connectivity better i expected but overall good productread more,4,0
always boatread more,4,0
pro voice quality goodbass sound surround goodcons bluetooth connectivity poorbluetooth range lessindications low battery clearread more,4,0
nice headphone read more,4,0
aux cable good headphone awesomeread more,4,0
the head phone good headphone cause earpain sometimeread more,4,0
good design headphone suitableread more,3,0
nice headphoneread more,4,0
awesome product according price value moneyread more,4,0
not comfortable earread more,1,0
good headfone flipkart given chargeing usb cable mistekly two ox cable give flipkart product goodread more,4,0
nice product sound quality goodread more,4,0
awesome product value moneysound quality awesome base awesomebut build quality feel premium price segment worth itmic also working well therefore gave 4 star 5read more,4,0
pro everything except connectivity for stable connection maintain 2m distance radiallyread more,4,0
ive used product year sound battery backup charging simply amazing the issue faced wire it get damaged every time plug after month connectingdesconnecting issue started and completely useless year but thats fine except fantastic im writing part today brokeread more,4,0
the product good i love using sometime call next side person unable hear i disconnected n reconnect sound perfect thenread more,4,0
nice ok okread more,4,0
super bass sound one month hadsetread more,4,0
tight headread more,1,0
not comfortable using time pain earread more,1,0
flipcart delivered product manufacturing date nov2019 in sept 2020 read more,2,0
pain ear used long durationread more,4,0
10 happy month using boat rocker 400they sell promisethese one first purchase category electronic item must say proved really good really cheap price i bought matte black one designing goodcompactnice packaginggood appearancequick charging really lightnice sound quality talking bass better bluetooth they bluetooth well wired connection i must say battread more,4,0
every thing fine battery get fully charged fast also drain battery fastread more,4,0
excellent keep listening continuously get headacheread more,4,0
sound quality bass r niceread more,3,0
my product brokenread more,1,0
a good productread more,4,0
it waste product one week doesnt work wellits sound clear comfortableread more,1,0
sound quality bad much noiseread more,2,0
good product range satisfyread more,4,0
not badread more,3,0
compartableread more,4,0
what product mic work properlyand 13th month headphone brokeread more,1,0
nice product clear sound high bassvery clear price less nice product read more,4,0
good product very niceread more,4,0
too good productread more,4,0
not working properlyread more,1,0
buy budget tight price 1000i suggest go ohter headphone bluetooth connectivity upto mark read more,4,0
it nice product love read more,4,0
please dont buy the cushion comfortableif u want comfortable cushion pls buy sony headsetread more,1,0
sound quality good bass improvedread more,4,0
sound quality nice earpads directly sit ear cause pain sometime around ear design doesnt put pressure ear would betterread more,3,0
amazing productread more,4,0
good product super sound quality mic problem overall good productread more,4,0
after 15 day 1 side workingread more,1,0
bass little best headphone bass loverread more,4,0
sound quality goodmic bad voice always break looking headphone mic go productoveraal bd experienceread more,2,0
best product everread more,4,0
matterial quality much good feel pain ear wear 1 hr otherwise goodi bought 1200 rsread more,3,0
just awesome yrread more,3,0
wrost build quality headsetread more,1,0
nice sound leakage 20 min youll feel pain earread more,3,0
waste money onsite warranty stopped working month timeread more,1,0
very good product doe job 4 star rating since there flexibility head strap make little bit irritating 1 hr continuous usage overall product goodread more,4,0
bought second time good bass but month audio jack socket got damaged it first second time problem i dont suggest wasting money thisread more,1,0
mic working wellread more,3,0
facing issue like connection8d audioread more,2,0
it issue noise when ever try talk call head phone it got sound like fan buzz rest okread more,4,0
best headphone 1000prossound quality good bassdecent battery lifecomes aux cableconsmic poor u cant talk low voiceread more,4,0
it best facing call issue after brake voice personread more,2,0
bluetooth range poor it less 25 mdont waste moneyread more,2,0
battery backup good mic proper work i happy product read more,1,0
i replaced item got new onebut box new product badit already teared one foldingsread more,1,0
very nice product i happy witht must buyread more,4,0
the product nice without cable sound footstep pubg little bit bumpyread more,4,0
connectivity great bass good long wear hurt ear better opt ear budsread more,3,0
getting pain ear usage 1 hourread more,3,0
these good calling bad calling experienceread more,2,0
it month i started hearing complains people side phone meeting i audiblethe microphone reliableread more,3,0
osm product boatread more,4,0
sound quality awesome pattern superbbattery backup greatmust buy productread more,4,0
sound quality goodbass goodafter 15 min use rather panread more,3,0
your ear going disappear 30 min wearing boat headphonesread more,4,0
this first negetive comment flipkart product reached expectation bass good much even 50 volume getting sound outside clearly low volume good listen music dont refund option return policy have replacement option onlyread more,2,0
ur ear start paining mere use 10minread more,2,0
perfect itemread more,4,0
very nice product go itread more,4,0
great product easy use nice sound qualityread more,4,0
bkwassss waste moneyread more,1,0
very nice use worth priceread more,4,0
one worst headphone the sound bad cant say wearing 15 20 minute ear start paining please dont buy thisread more,1,0
it good product slightly tightread more,4,0
very nic productread more,4,0
it hard plastic cushion prone get dirtlot noise distrubance changing song i feel sound quality difference another swiss military price category far better gaming battery backup good promised average high pricedread more,2,0
low quality productread more,3,0
i happyread more,4,0
very uncomfortable ear tightness earread more,1,0
need improve okread more,3,0
bass expectedread more,3,0
good bestread more,4,0
please dont buy product u buy damaged cant returnedread more,1,0
really good productread more,4,0
good gaming performance highread more,4,0
battery back badread more,3,0
pc connectivity issueread more,2,0
great jobread more,4,0
consbluetooth range less put mobile power button side headphone side otherwise sound breaksthere volume button provided headphoneprosdesign build quality goodcomfortable earear bud detachable washablebattery backup ok okread more,3,0
not comfortable using tha 20minute cause pain earstoo much tight grip ear else built bestread more,2,0
loved itread more,4,0
bad product stopped working 25 monthsread more,1,0
only one bass supperread more,3,0
osm good sound qualityread more,4,0
best music gaming but suitable callread more,4,0
satisfaction guaranteedread more,4,0
it good productread more,4,0
overall average productread more,3,0
bass super value moneyread more,4,0
awsome quality super sound bass awsome happy product read more,4,0
too tight earsnot suitable callsgives sound dhupp start video song it average product recommended long music listernersread more,3,0
after week bluetooth workingread more,1,0
noise cancellation bad call otherwise gud choiceread more,1,0
because painful ear us long period timeread more,1,0
vary bad product two time faced problem action taken flipcard boat compny u making fool custmorread more,1,0
the product much goodi using since 15 day i writing reviewread more,4,0
quality good product read more,4,0
good volume bass but comfortable use long timeread more,4,0
in range product okayread more,3,0
decent headphonesread more,4,0
it goodread more,4,0
god oneread more,4,0
do buy it microphone work bluetooth mode also hard ear pain 10 minsworst u buy stuck refund moneyread more,1,0
sound quality topnotch could comfortable other good headsetread more,4,0
sound quality good i like the bass quality headphone small meread more,4,0
best quality everi never seen productread more,4,0
product good sound quality excellent priceread more,4,0
sound quality good built quality worst it causing lot pain around ear most uncomfortable headphone i ever boughtread more,1,0
bed qualityread more,1,0
sound quality satisfying but build really poorread more,3,0
niceread more,1,0
after six month use battery life super sound quality very good overall quality awesome time bluetooth connectivity failure boat rocker truly rocking read more,4,0
good sound quality designread more,4,0
sound quality awesomerich bass good material but ear pain long time useread more,3,0
ok detailed review 1 2 month usage pro build quality good easily adjustable good sound quality using cable battery awesome con inbuilt mic useless literally useless bad quality sometimes using wireless mode make noisevery tight 1 month overall good quality product dont think always make noise bluetooth happens time so purchase without doubt read more,4,0
enjoy superread more,1,0
headphone perfect cant use time ear start paining due headphonesread more,3,0
every bad quality dont bye tho product bigest mistek buy productread more,1,0
excellent product priceread more,4,0
it awesome sound quality great bass all good greatest flaw design it appears good attractive problem keep head long it rigid ear like constant pressure ear just feel like removing within minute the reason designed way adjust headset top ear leaf room relaxation ear even look design completely deep arc shaperead more,2,0
the headphone working fine till 1 month aux cable stopped working i able use wired i suggest buy headphone reputed brand rather boatread more,1,0
not good taking callsread more,3,0
no doubt boat company headphone best quality sound pretty good build battery lasting long expected new extremely tight earsbut time wearing may become normal loved color given option good investment thinking fancy headphone earsread more,4,0
ear paining lot wearing 5 minsread more,1,0
it delay sound playing pubgread more,3,0
all set one problem plastic used much strong support headread more,4,0
very uncomfortableread more,1,0
this boat headphone stopped working 10 15 day working i get fixed spending another good amount money there problem wire also comfortable year overall disappointed productread more,1,0
please buyread more,1,0
best productread more,4,0
flipcart returned policy totally disappointing headphone tight cant listen half hour ear start painingread more,1,0
it sound bass good term functionality none for example1 simply dont pair one device explanation let say boat rockerz 400 paired two device bluetooth both try connect disconnect via headphone so device paired turn bluetooth connect desired one2 double tapping playpause button redialread more,1,0
amazing product definitely buy read more,4,0
it really good productread more,4,0
good read more,4,0
easy carry itread more,4,0
lovely sound qualityread more,3,0
product good ear cushion rough uselessread more,1,0
excellent product qualityread more,4,0
colour become dirty daysread more,3,0
nice experienceread more,4,0
sound good ear painread more,3,0
little tightread more,4,0
mic quality bad getting sound callingread more,3,0
good battery worstonly 1 month chli hai batteryread more,3,0
okay bt worth itread more,4,0
bluetooth working correct cable fineread more,3,0
worthy moneyread more,4,0
microphone worst audio good i replaced one time still worstread more,1,0
everything good comfortable i expectread more,4,0
sound quality really nice good battery liferead more,4,0
mic workingread more,1,0
great sound voice calling giving echo issue overall great product price rangeread more,4,0
all thing box perfect except small problem aux cableread more,4,0
after one month bluetooth workingwaste productread more,2,0
build quality goodread more,1,0
giving 3star satisfied comfort providingyou wear ot 2030 min ear feel hell pain if want comfort dont go but sound quality amazingread more,3,0
no starread more,1,0
this headphone really good great bass satisfactoryread more,4,0
volume button working properly design horribleread more,1,0
after sometime wearing start paining cushion soft flip kart always cheatedread more,1,0
this product awesome i received good condition the sound quality good wireless connectivity reach also good just sometimes beeping like sound connected bluetooth find annoying however good problem observed using audio cable also problem experienced listening song continuous music battery life good it comfortable but using long make feel little uncomfortableread more,4,0
power button get damage within two weeksread more,1,0
aswamread more,4,0
nice product excellent service thank amazing productread more,4,0
dont buy youll realise laterread more,1,0
osm productread more,4,0
sometimes sound panic may due radiation batteryread more,4,0
this product nice read more,4,0
